id,year_birth,education,marital_status,income,kid_home,teen_home,registration_date,recency,amt_liquor,amt_vegetable,amt_meat,amt_fish,amt_chocolate,amt_commodity,num_deals,num_web_purchase,num_instore_purchase,web_visits_per_month,response,complain,country,lead_conversion
1150,1900,Doctorate,Couple,8353200,0,0,9/26/13,36,755,144,562,104,64,224,1,4,4,1,0,0,SP,1
1158,1967,Bachelor,Single,4887700,0,1,01/05/14,27,102,1,15,2,0,24,1,3,4,7,0,0,SP,0
1160,1971,Bachelor,Couple,1326000,1,1,8/23/13,48,9,4,17,10,2,7,4,3,3,8,0,0,SP,0
1162,1988,Doctorate,Single,4200000,0,0,01/10/13,23,124,83,267,85,59,35,2,5,11,5,1,0,SP,0
1165,1959,Doctorate,Single,5072900,1,1,05/02/13,62,239,13,143,45,4,52,9,6,7,6,0,0,SA,0
1168,1979,Doctorate,Couple,7215900,0,0,10/29/12,62,322,53,899,34,40,53,1,4,10,2,0,0,SP,0
1170,1976,Bachelor,Couple,2757300,1,0,3/25/13,45,50,15,110,39,15,15,4,5,4,8,0,0,SP,0
1172,1984,Doctorate,Couple,9249100,0,0,05/01/13,71,979,44,935,29,25,22,1,7,12,3,1,0,SP,3
1173,1948,Master,Couple,7763200,0,0,03/10/13,73,1200,105,758,0,42,147,1,4,6,2,1,0,SP,2
1175,1984,Master,Couple,3626200,0,0,9/20/13,24,88,39,54,64,28,153,1,3,3,6,1,0,SP,1
1176,1974,Bachelor,Couple,2622800,1,0,9/22/13,50,2,6,4,3,1,9,1,1,2,8,0,0,SP,0
1177,1967,Master,Couple,4961800,1,1,1/26/13,77,80,3,26,4,2,14,4,3,3,7,0,0,SP,0
1183,1950,Master,Couple,3640800,1,1,9/21/13,11,9,1,4,3,2,3,1,1,2,6,0,0,GER,0
1184,1969,Doctorate,Single,6967400,0,2,5/22/13,46,554,41,215,11,0,24,3,10,10,5,0,0,SA,0
1204,1971,Doctorate,Couple,6753600,0,1,5/22/13,45,1253,0,447,23,71,35,3,11,11,8,0,0,SA,1
1212,1974,Bachelor,Couple,5284500,1,0,8/13/13,7,384,25,292,130,41,64,3,8,6,6,0,0,SP,1
1215,1979,Bachelor,Couple,7044000,0,0,10/08/13,49,690,117,499,76,102,88,1,5,7,3,0,0,SP,1
1225,1964,Bachelor,Couple,8012400,0,0,6/26/14,47,483,84,398,205,84,241,1,3,8,1,0,0,SA,1
1232,1983,Doctorate,Couple,7003800,0,0,10/25/13,54,587,54,348,71,54,130,1,4,8,2,0,0,GER,0
1241,1985,Master,Couple,1479600,1,0,9/17/12,1,13,3,8,7,4,16,2,1,3,9,1,0,GER,0
1245,1967,Bachelor,Single,6381000,0,1,11/11/12,45,977,12,253,16,12,101,4,4,12,8,0,0,SP,1
1250,1977,Bachelor,Single,3769700,1,0,02/07/14,82,34,6,21,11,4,8,1,2,3,6,0,0,SP,0
1272,1966,Master,Single,5525000,0,1,10/21/12,49,664,58,83,32,0,66,4,7,10,5,0,0,AUS,0
1277,1961,Bachelor,Couple,7846800,0,0,04/09/14,29,434,22,388,104,22,34,1,10,10,4,0,0,US,1
1291,1979,Doctorate,Couple,2768300,1,0,08/04/12,90,152,9,121,12,12,45,4,6,4,8,0,0,SP,0
1307,1979,Bachelor,Single,4198600,0,1,02/09/14,15,27,5,8,8,3,12,3,3,4,4,0,0,SP,0
1321,1975,Bachelor,Couple,2606700,1,0,11/04/13,49,22,2,18,0,2,12,3,3,3,8,0,0,CA,0
1324,1989,Bachelor,Couple,3887200,1,0,5/30/13,93,23,3,21,3,19,22,2,3,3,8,0,0,IND,0
1328,1983,Master,Couple,5793700,0,1,2/16/14,56,261,42,144,55,48,133,3,4,9,3,0,0,SA,0
1331,1978,Bachelor,Single,3579000,1,0,01/02/13,54,12,6,20,30,1,3,2,2,3,7,0,0,AUS,0
1340,1987,Bachelor,Couple,9291000,0,0,4/24/14,42,551,137,792,179,103,33,1,6,13,1,0,0,SP,3
1343,1969,Bachelor,Couple,5855400,1,1,9/26/12,55,368,24,68,38,0,88,6,8,6,7,0,0,US,0
1349,1971,Bachelor,Couple,5044700,2,0,4/21/14,4,85,7,24,2,3,27,1,3,3,6,0,0,IND,0
1351,1957,Master,Couple,5865600,0,1,9/20/12,25,962,12,194,16,24,12,4,7,13,6,0,0,SP,1
1357,1971,Bachelor,Couple,7485400,1,2,04/08/13,90,856,59,487,58,29,73,7,2,5,5,0,0,GER,0
1361,1975,Master,Couple,8258400,0,0,06/04/13,26,1076,68,103,29,91,68,1,3,8,1,1,0,SP,2
1362,1973,Bachelor,Single,3190700,0,0,03/04/13,75,33,87,64,175,16,74,1,6,6,7,0,0,GER,0
1371,1977,Bachelor,Single,7994100,0,0,6/28/14,72,123,164,266,227,30,174,1,2,9,1,0,0,AUS,0
1377,1955,Master,Single,4455100,0,1,8/31/13,24,182,4,33,0,0,66,2,4,5,7,0,0,SA,0
1378,1973,Master,Couple,5033400,0,1,7/24/13,24,284,16,160,84,16,134,6,7,6,6,0,0,SA,0
1379,1993,Master,Couple,4267000,0,0,4/27/13,12,154,2,46,20,4,15,1,4,4,4,0,0,SA,0
1381,1983,Doctorate,Single,3851300,1,0,1/28/14,20,172,3,115,16,0,18,5,6,5,8,1,0,SP,0
1384,1993,High School / Below,Couple,1725600,1,0,11/23/13,10,6,4,14,8,8,22,2,2,2,8,0,0,US,1
1386,1968,Bachelor,Couple,3247400,1,1,05/11/14,0,10,0,1,0,0,0,1,1,2,7,0,0,AUS,0
1388,1976,Bachelor,Single,3324900,1,0,2/20/13,11,6,10,21,19,14,42,2,2,3,6,0,0,AUS,0
1399,1959,Bachelor,Couple,7290500,0,0,1/21/14,52,407,114,445,181,165,203,1,3,9,1,0,0,SP,1
1402,1955,Master,Couple,6699100,0,0,09/11/12,1,496,36,460,189,60,12,3,4,6,3,0,0,GER,0
1403,1976,Master,Couple,3498400,1,1,09/06/12,40,8,4,15,3,5,3,2,1,3,7,0,0,SP,0
1404,1969,Bachelor,Couple,3491600,2,0,5/15/13,89,51,23,82,33,0,42,4,5,3,9,0,0,SA,0
1406,1976,Bachelor,Single,5320100,1,1,02/12/13,49,280,7,81,20,0,27,8,6,5,7,0,0,SP,0
1407,1987,High School / Below,Couple,2042500,1,0,10/29/12,5,4,12,5,3,16,17,2,2,3,7,0,0,GER,0
1409,1952,Bachelor,Couple,4068900,0,1,3/18/13,69,270,3,27,39,6,99,7,7,5,8,0,0,US,0
1411,1953,Bachelor,Single,8262300,0,0,11/10/13,58,204,34,204,172,153,173,1,2,4,1,0,0,SP,0
1419,1951,Bachelor,Couple,3402600,1,1,08/05/13,11,18,6,15,12,8,17,3,2,3,5,0,0,SP,0
1440,1979,Master,Couple,5251300,0,0,09/04/12,84,367,17,241,104,188,232,2,9,9,7,0,0,SP,0
1446,1957,Master,Single,8642400,0,0,04/05/14,12,387,68,569,89,45,68,1,6,12,1,0,0,SA,0
1448,1964,Master,Couple,3356200,1,2,6/25/14,33,21,12,12,0,3,3,3,2,4,4,0,0,IND,0
1453,1944,Doctorate,Single,5751300,0,0,07/06/13,59,735,40,183,52,20,30,2,9,13,6,0,0,SP,0
1456,1980,Bachelor,Single,6047400,0,1,04/01/13,25,265,199,303,234,9,170,7,10,12,7,0,0,IND,0
1458,1983,Master,Couple,2105900,1,0,01/07/14,40,8,3,19,3,3,8,3,3,3,6,0,0,SP,0
1459,1967,Doctorate,Couple,6906300,0,1,11/07/12,16,666,35,124,69,8,26,1,5,5,3,0,0,SP,0
1461,1966,Doctorate,Single,3692100,1,1,7/28/13,74,17,1,12,3,1,4,2,2,3,7,0,0,CA,0
1463,1959,Bachelor,Single,4516000,1,1,3/29/14,9,8,2,5,3,0,3,1,1,2,7,0,0,AUS,0
1473,1961,Master,Single,4782300,0,1,7/23/13,0,53,1,5,2,1,10,2,2,3,8,0,0,CA,0
1490,1963,Bachelor,Couple,5575900,0,1,11/28/12,84,675,0,85,10,7,77,5,10,8,8,0,0,CA,0
1491,1966,Master,Couple,7148800,0,0,2/18/13,87,162,33,124,40,28,172,2,3,7,1,0,0,CA,0
1497,1953,Bachelor,Single,4795800,0,1,1/19/13,8,268,11,88,15,3,22,2,6,5,5,0,0,SA,0
1501,1983,Doctorate,Couple,16080300,0,0,08/04/12,21,55,16,1622,17,3,4,15,0,1,0,0,0,US,0
1502,1984,Bachelor,Couple,2842700,1,0,3/21/13,67,18,3,19,3,3,6,2,2,3,8,0,0,SP,0
1503,1977,Doctorate,Couple,16239700,1,1,06/03/13,31,85,1,16,2,1,2,0,0,1,1,0,0,SP,0
1506,1976,Bachelor,Single,4216000,1,1,6/28/13,26,48,9,45,3,15,20,4,2,4,6,1,0,SP,0
1509,1959,Doctorate,Couple,8446000,0,0,01/04/13,80,152,27,103,106,54,81,0,9,4,5,1,0,SP,4
1513,1980,Master,Couple,6083900,1,1,8/28/12,72,600,21,128,223,150,128,13,2,12,8,0,0,SP,0
1515,1976,Master,Couple,3417600,0,1,1/22/14,9,11,2,7,4,2,2,1,1,3,3,0,0,CA,0
1517,1970,Bachelor,Single,3082200,1,0,6/14/13,92,3,9,13,2,12,12,1,1,3,7,0,0,SP,0
1518,1966,Master,Couple,6269400,1,1,6/17/13,29,379,6,157,25,91,91,5,9,7,7,0,0,SP,0
1519,1973,Doctorate,Single,3857800,1,1,6/22/13,2,38,4,22,3,3,3,3,3,3,8,1,0,SP,0
1523,1974,Bachelor,Couple,5904100,1,1,05/07/14,25,69,2,15,2,2,6,2,2,4,5,0,0,SA,0
1524,1984,Master,Single,8169800,0,0,03/01/13,1,709,45,115,30,160,45,1,8,5,5,1,0,SP,1
1542,1976,Bachelor,Single,5624300,1,2,12/30/13,26,347,0,35,4,3,7,6,4,8,5,0,0,US,0
1544,1968,Master,Single,8138000,0,0,12/22/12,51,741,68,689,224,68,103,1,4,10,2,0,0,CA,0
1545,1987,Bachelor,Couple,3850800,1,0,08/02/13,95,120,19,206,25,19,54,6,7,5,8,0,0,SP,0
1553,1947,Bachelor,Couple,8265700,0,0,9/27/13,71,966,168,672,246,105,126,1,7,10,4,0,0,GER,2
1570,1952,Doctorate,Couple,6970200,0,1,2/19/13,8,664,9,240,50,19,57,2,7,10,4,0,0,SP,0
1577,1947,Bachelor,Couple,7856900,0,0,2/19/14,14,558,79,622,207,175,95,1,4,4,1,1,0,SP,1
1581,1981,Bachelor,Couple,3740600,1,0,10/10/13,18,2,0,8,2,2,3,1,1,2,8,1,0,SP,0
1584,1978,Bachelor,Couple,4144300,1,0,04/01/14,79,171,7,171,25,19,89,6,8,5,8,0,0,SA,0
1592,1971,Bachelor,Couple,9076500,0,0,1/24/14,25,547,99,812,151,82,33,0,4,5,1,0,0,CA,2
1600,1966,Master,Couple,5696200,2,1,10/11/13,60,292,3,77,10,3,26,7,6,5,7,0,0,SA,0
1604,1961,Master,Couple,4735300,0,1,11/13/13,93,184,2,19,8,8,4,3,2,6,5,0,0,SP,0
1606,1972,Bachelor,Couple,3859000,1,0,5/15/13,65,3,1,8,4,3,3,1,1,2,8,0,0,SA,0
1618,1966,Bachelor,Couple,5604600,0,0,01/02/13,9,577,0,64,0,0,51,2,10,8,8,1,0,GER,1
1619,1957,Bachelor,Couple,9036900,0,0,4/28/14,2,292,51,981,224,23,17,1,4,6,1,1,0,SP,0
1626,1974,Doctorate,Single,3586000,1,1,5/19/14,37,15,0,8,4,2,20,2,1,2,5,1,0,SA,1
1627,1958,Master,Single,7729700,0,0,1/26/13,84,408,61,109,48,122,41,1,5,9,4,0,0,SP,1
1628,1972,Bachelor,Couple,7179600,0,0,10/24/13,54,354,21,311,167,75,32,1,9,4,4,0,0,SA,0
1630,1980,Bachelor,Single,6182500,0,1,08/07/13,56,162,50,100,55,30,27,1,4,8,4,0,0,SP,0
1631,1966,Doctorate,Couple,6522000,0,0,09/03/12,3,890,63,292,0,25,12,4,8,7,6,1,0,GER,0
1640,1955,Bachelor,Single,6458700,1,1,6/22/14,49,66,0,16,0,6,20,2,1,4,3,0,0,SP,0
1646,1973,High School / Below,Couple,2522400,1,0,3/16/14,36,4,9,12,11,2,8,2,1,3,3,0,0,CA,0
1650,1961,Master,Couple,8184300,0,0,4/22/13,13,779,86,537,34,69,138,1,5,12,3,0,0,SP,0
1655,1980,Bachelor,Couple,3435000,1,0,10/19/13,81,16,3,15,2,1,11,1,1,3,7,0,0,AUS,0
1663,1979,Doctorate,Couple,3404300,1,0,10/25/13,97,20,2,14,3,0,10,1,2,2,9,0,0,SP,0
1665,1965,Doctorate,Single,6414000,0,2,9/23/13,71,1459,0,61,0,15,215,5,2,6,5,1,0,SA,3
1672,1975,Doctorate,Couple,6564000,0,1,03/01/14,74,204,7,149,20,15,66,1,5,8,2,0,0,SA,0
1676,1976,Bachelor,Couple,4305700,0,1,10/30/13,30,213,2,44,0,2,5,4,4,5,5,0,0,SP,0
1685,1968,Doctorate,Couple,6298100,0,0,3/17/13,21,796,14,590,38,44,0,1,4,13,3,0,0,CA,1
1710,1979,Bachelor,Single,3016800,1,0,03/07/13,51,154,20,66,0,12,27,7,6,4,9,0,0,SP,0
1715,1979,Bachelor,Couple,2585100,1,0,02/11/13,45,9,4,18,7,5,5,2,2,3,7,0,0,AUS,0
1717,1989,Bachelor,Single,3974700,1,0,4/13/14,43,80,15,93,20,13,52,3,5,4,8,0,0,SA,0
1726,1971,Bachelor,Single,2258500,0,0,3/18/13,23,3,9,15,13,2,39,1,1,2,9,1,0,SP,1
1729,1962,Doctorate,Couple,6642600,0,1,10/02/13,14,1043,24,97,32,24,157,2,3,10,6,0,0,SP,0
1734,1969,Doctorate,Couple,4070600,2,1,1/17/13,37,59,0,11,4,2,5,4,3,4,7,0,0,SA,0
1740,1945,Bachelor,Couple,5595600,0,0,04/07/14,22,760,38,104,50,9,38,2,7,4,4,0,0,SP,1
1743,1975,Bachelor,Single,6971900,0,0,5/26/14,99,273,86,208,177,14,43,1,2,5,1,0,0,SP,0
1744,1966,High School / Below,Single,2352900,0,1,01/07/13,67,9,7,13,3,2,20,1,1,2,6,0,0,SP,0
1745,1963,Doctorate,Single,8569600,0,0,05/03/13,88,714,76,395,116,0,12,1,4,9,1,1,0,SP,0
1755,1989,Master,Couple,4520400,1,0,04/11/14,93,30,11,25,29,1,18,1,1,4,3,0,0,SA,0
1763,1989,Bachelor,Couple,8767900,0,0,7/27/13,62,1259,172,815,97,148,33,1,7,10,4,1,0,CA,3
1764,1976,Bachelor,Single,3395500,1,0,08/09/13,92,100,2,128,23,7,10,4,5,5,8,0,0,SA,0
1772,1976,Doctorate,Couple,7917400,0,0,01/11/13,2,1074,37,518,193,92,129,1,5,7,2,1,0,CA,2
1773,1979,Master,Couple,1239300,0,0,12/04/12,38,5,6,15,11,7,13,1,2,3,9,0,0,SA,0
1777,1981,High School / Below,Couple,2596500,0,0,09/07/12,29,2,2,11,41,7,11,1,2,3,8,0,0,SP,0
1802,1972,Bachelor,Couple,6479500,0,1,1/17/13,23,412,5,119,38,29,77,3,3,12,2,0,0,SP,0
1818,1972,Doctorate,Couple,2973200,1,0,3/25/14,23,25,0,8,0,1,4,1,2,2,9,0,0,CA,0
1826,1971,Bachelor,Single,8483500,0,0,6/16/14,0,189,104,379,111,189,218,1,4,6,1,1,0,SP,0
1829,1962,Doctorate,Single,5495900,0,1,1/19/13,55,1148,0,60,0,0,24,3,9,4,7,1,0,SP,1
1833,1975,Doctorate,Single,3919000,1,0,4/26/14,91,68,8,18,19,8,12,2,2,4,5,0,0,SP,0
1834,1979,Master,Single,3554400,1,0,03/08/14,77,30,5,23,4,1,4,1,2,3,7,0,0,SA,0
1839,1975,Bachelor,Single,4332200,0,0,4/21/14,25,56,7,48,10,2,18,1,3,4,7,0,0,IND,0
1857,1953,Bachelor,Single,4713900,1,1,03/06/14,2,46,0,12,0,2,23,2,2,2,7,1,0,SP,0
1859,1973,Master,Couple,7525100,0,0,8/27/12,34,721,111,925,97,18,18,1,7,5,5,1,0,GER,0
1867,1958,Bachelor,Single,6484900,0,0,11/13/12,42,652,48,350,94,84,108,1,9,6,5,1,0,SP,0
1876,1991,Bachelor,Couple,1892900,0,0,2/16/13,15,32,0,8,23,4,18,1,1,4,6,0,0,IND,0
1878,1986,Master,Couple,2314800,0,0,2/18/14,83,4,6,8,6,3,10,1,2,3,7,0,0,SP,0
1880,1960,Doctorate,Couple,5353700,1,1,1/30/14,17,81,0,6,0,0,6,2,2,3,5,0,0,IND,0
1890,1972,Master,Couple,4203300,1,1,9/19/12,95,11,1,4,2,0,7,1,1,2,7,0,0,SP,0
1891,1981,Master,Single,7878900,0,0,08/08/12,12,667,50,850,21,83,83,1,4,5,2,1,0,SP,0
1907,1951,Master,Single,6312000,0,1,9/28/12,53,965,69,279,54,41,69,5,8,9,7,1,0,SP,0
1911,1988,Bachelor,Couple,6743000,0,0,09/05/12,6,595,97,291,127,133,121,1,11,12,6,0,0,GER,0
1915,1952,Doctorate,Couple,7893900,0,0,12/12/13,57,794,115,243,150,0,205,1,8,6,3,0,0,GER,0
1916,1955,Master,Couple,4573600,0,1,7/24/13,92,188,3,180,20,3,43,5,7,6,7,0,0,GER,0
1920,1973,Bachelor,Couple,4032100,1,1,7/29/13,59,44,4,21,6,0,27,2,3,3,7,0,0,SP,0
1921,1968,Doctorate,Couple,5906200,2,1,10/03/13,74,46,1,12,3,0,9,2,2,3,4,0,0,SP,0
1927,1974,Master,Couple,6940100,0,1,3/23/14,41,399,27,159,58,8,39,4,4,5,2,0,0,GER,0
1928,1974,Bachelor,Couple,3181400,1,0,02/09/13,73,35,3,20,4,1,20,2,2,3,9,0,0,SA,1
1940,1987,Bachelor,Couple,2525200,1,0,07/12/13,26,1,3,4,2,2,6,1,1,2,8,0,0,AUS,0
1945,1963,Bachelor,Couple,7143400,0,1,9/18/13,4,711,36,217,172,96,168,3,7,7,4,0,0,SP,2
1951,1982,High School / Below,Couple,3444500,0,0,1/27/13,92,228,122,122,208,129,30,6,11,8,9,0,0,SP,0
1958,1974,Doctorate,Couple,5501200,0,1,3/21/14,85,582,0,65,0,0,13,6,8,9,5,0,0,SP,0
1964,1952,Bachelor,Couple,8661000,0,0,09/05/13,66,446,107,768,33,196,53,1,5,6,2,0,0,SP,0
1966,1966,Doctorate,Couple,8461800,0,0,11/22/13,96,684,100,801,21,66,0,1,6,10,2,0,0,AUS,1
1968,1972,Bachelor,Single,4568400,1,0,12/02/13,37,5,1,5,10,0,7,1,1,2,7,0,0,SA,0
1970,1969,Master,Couple,3405300,0,1,09/10/12,14,63,0,21,7,0,12,1,3,3,8,0,0,SP,0
1987,1988,High School / Below,Single,2106300,1,0,9/25/13,34,1,10,11,19,3,15,2,2,3,6,0,0,SP,0
1990,1975,Doctorate,Single,6315900,0,0,11/05/12,74,965,34,586,89,86,37,1,3,8,3,0,0,SP,1
1991,1968,Bachelor,Couple,4493100,0,1,1/18/14,0,78,0,11,0,0,7,1,2,3,5,0,0,SP,0
1992,1965,Bachelor,Couple,6059700,0,1,01/01/14,2,522,0,257,32,16,66,4,2,8,7,1,0,SP,1
1993,1950,Doctorate,Couple,5860700,0,1,12/23/12,63,867,0,86,0,0,19,3,2,9,8,0,0,US,1
1998,1977,Bachelor,Single,3769700,1,0,02/07/14,82,34,6,21,11,4,8,1,2,3,6,0,0,IND,0
2002,1959,Bachelor,Single,7196400,0,0,5/20/13,81,587,51,932,180,34,86,1,5,5,3,0,0,SP,0
2004,1970,Bachelor,Single,7267900,0,1,9/18/13,65,619,54,260,127,54,54,1,4,5,1,0,0,SP,0
2005,1991,Bachelor,Couple,3576500,1,0,12/11/13,86,22,3,30,0,5,15,2,2,4,6,0,0,CA,0
2008,1979,Bachelor,Couple,7758300,0,0,02/10/14,93,372,23,384,250,12,108,1,4,9,2,0,0,SA,1
2021,1976,Bachelor,Couple,6145600,0,1,3/27/13,47,563,76,384,84,192,89,4,6,13,4,0,0,SP,0
2036,1974,Doctorate,Couple,5790600,0,1,06/11/13,29,243,11,119,10,3,15,3,4,8,4,0,0,IND,0
2055,1974,Doctorate,Single,3586000,1,1,5/19/14,37,15,0,8,4,2,20,2,1,2,5,0,0,SP,1
2061,1956,Bachelor,Couple,5073700,0,1,05/11/13,61,78,0,11,0,0,10,1,2,4,6,0,0,SP,1
2066,1950,Bachelor,Couple,3882300,0,1,8/30/12,56,70,0,11,2,8,23,1,2,3,6,0,0,SP,0
2072,1970,Doctorate,Couple,5337400,0,1,8/16/12,34,896,10,101,13,10,34,6,4,9,9,1,0,CA,1
2075,1970,Bachelor,Couple,7246000,0,0,11/14/13,56,377,10,540,80,30,10,1,3,7,1,0,0,SA,0
2079,1948,Master,Couple,8104400,0,0,12/27/13,0,450,26,535,73,98,26,1,5,10,1,0,0,US,0
2088,1973,Bachelor,Couple,8490600,0,0,10/04/13,98,997,15,414,99,30,76,1,5,12,2,0,0,GER,3
2098,1970,Doctorate,Couple,3358100,2,0,01/08/13,38,11,0,5,0,0,1,1,1,2,8,0,0,SP,0
2106,1975,Master,Couple,2013000,0,0,3/17/14,99,0,6,3,7,6,12,1,1,3,8,0,0,SP,0
2109,1991,Bachelor,Single,9684300,0,0,4/23/13,60,448,71,951,40,17,17,1,6,10,2,1,0,SP,1
2114,1947,Doctorate,Single,8280000,0,0,11/24/12,23,1006,22,115,59,68,45,1,7,12,3,1,0,US,2
2115,1958,Bachelor,Couple,5011600,1,1,6/20/14,68,54,0,10,0,0,2,2,1,4,5,0,0,GER,1
2118,1965,Master,Couple,6290500,0,1,09/10/13,68,166,75,96,119,107,59,3,7,8,4,0,0,SP,0
2125,1960,Bachelor,Single,6303300,0,0,11/15/13,82,194,61,480,225,112,30,1,3,8,2,0,0,US,0
2130,1983,Bachelor,Couple,4520300,2,0,3/23/14,4,35,3,67,10,8,24,1,3,3,6,1,0,SA,0
2131,1960,Doctorate,Single,6285900,0,1,12/30/12,37,1063,89,102,16,12,25,4,9,6,6,0,0,SP,0
2134,1953,Bachelor,Single,5370000,0,1,8/17/12,94,263,5,233,69,41,83,4,5,8,5,0,0,SA,0
2139,1976,Master,Couple,750000,1,0,10/02/13,19,3,1,10,3,2,12,3,2,3,5,0,0,AUS,0
2147,1970,Bachelor,Couple,7665300,0,0,8/16/13,91,736,63,946,219,189,126,1,4,11,2,0,0,SP,2
2150,1959,Doctorate,Single,8099500,0,1,05/11/13,83,860,28,409,73,56,56,1,8,4,4,0,0,CA,0
2154,1972,Bachelor,Single,3037200,1,1,12/25/12,33,15,0,12,7,3,7,3,2,3,7,0,0,SP,0
2156,1956,Doctorate,Couple,2255400,1,1,11/03/12,38,27,0,10,0,0,4,4,2,4,5,0,0,SP,0
2157,1973,Bachelor,Couple,2629000,1,1,01/12/13,49,15,8,16,11,5,22,4,2,4,6,0,0,CA,0
2162,1977,Bachelor,Couple,5693900,0,1,9/18/13,19,256,34,103,90,29,49,2,3,10,3,0,0,SP,0
2166,1961,Master,Single,4677900,1,1,07/12/13,55,12,1,3,0,0,7,1,0,2,4,0,0,SA,0
2173,1953,Bachelor,Single,4004900,0,1,10/16/13,23,13,6,7,0,3,3,1,1,3,6,0,0,SP,0
2174,1955,Bachelor,Single,4634400,1,1,03/08/14,38,11,1,6,2,1,6,2,1,2,5,0,0,US,0
2176,1973,Bachelor,Couple,8013400,1,0,5/20/13,40,1218,16,272,104,0,80,2,5,6,6,1,0,SA,3
2181,1971,Bachelor,Couple,7061700,0,0,6/23/13,45,353,61,753,40,46,27,1,3,7,2,0,0,SP,0
2186,1978,Master,Couple,8232600,0,0,03/10/14,30,938,142,754,159,81,183,1,5,6,2,1,0,SP,3
2202,1979,Bachelor,Couple,4115400,0,1,04/09/13,98,44,2,11,2,3,7,1,1,4,5,0,0,SP,0
2217,1976,Master,Couple,3728400,1,1,3/29/13,46,11,1,2,2,1,6,1,0,3,6,0,0,IND,0
2223,1966,Master,Single,6417600,0,1,08/03/12,52,1215,33,249,64,116,149,8,8,8,6,0,0,SP,0
2225,1978,Bachelor,Single,8258200,0,0,06/07/14,54,510,120,550,156,40,241,1,4,7,1,1,0,AUS,2
2227,1959,Master,Couple,2649000,0,0,9/22/12,92,45,47,52,21,20,25,2,3,5,6,0,0,SA,0
2230,1971,Doctorate,Couple,2362600,1,0,5/24/14,84,27,2,14,0,0,0,3,3,3,5,0,0,GER,0
2245,1970,Master,Couple,4364100,1,1,4/22/13,50,57,2,51,4,2,23,3,2,4,6,0,0,SP,0
2246,1966,Master,Couple,4689100,0,1,09/01/13,91,43,12,23,29,15,61,1,2,4,4,0,0,SP,0
2253,1991,Bachelor,Couple,1892900,0,0,2/16/13,15,32,0,8,23,4,18,1,1,4,6,0,0,SP,0
2254,1984,Bachelor,Couple,6952000,0,0,07/07/13,95,627,120,414,121,80,93,1,9,5,5,0,0,AUS,0
2256,1974,Master,Couple,2715900,1,1,3/29/14,33,17,0,3,0,0,1,2,1,3,6,0,0,SP,0
2258,1987,Bachelor,Couple,3288000,1,0,12/04/12,76,8,4,15,7,6,2,1,1,3,8,0,0,SP,0
2261,1970,Bachelor,Couple,2630400,1,0,6/23/13,5,4,1,5,2,0,4,1,1,2,7,0,0,GER,0
2262,1966,Master,Couple,4514300,0,1,8/26/13,74,202,5,74,11,5,14,3,6,5,7,0,0,SA,0
2276,1956,Bachelor,Single,5795900,0,1,05/02/13,71,430,16,322,43,24,33,5,4,11,3,0,0,SP,0
2278,1986,Master,Single,3381200,1,0,11/03/12,86,4,17,19,30,24,39,2,2,3,6,0,0,US,0
2281,1971,Bachelor,Single,3369700,1,0,9/15/13,34,4,3,7,0,3,11,1,1,2,7,0,0,GER,1
2285,1955,Master,Couple,3663400,0,1,5/28/13,0,213,9,76,4,3,30,3,5,5,7,0,0,SA,0
2286,1963,Bachelor,Single,5078500,1,1,09/10/13,27,64,1,21,0,1,27,2,2,3,6,0,0,CA,0
2292,1986,Bachelor,Single,2232700,1,0,08/02/13,94,5,4,8,2,0,5,1,1,3,5,0,0,SP,0
2295,1955,Doctorate,Couple,6267000,0,1,02/02/14,57,539,30,92,80,46,38,1,5,13,3,0,0,SA,0
2296,1976,Master,Couple,3736800,1,0,12/16/13,4,3,2,11,2,2,10,1,1,2,6,0,0,SP,1
2304,1964,Doctorate,Couple,6631300,0,1,9/16/13,86,625,7,99,10,22,7,2,6,12,4,0,0,SA,0
2308,1955,Bachelor,Couple,4673400,0,1,11/18/12,40,110,5,137,26,23,29,2,6,5,7,0,0,SP,0
2315,1961,Bachelor,Single,5840100,0,1,4/20/14,55,10,0,11,17,29,29,1,1,2,4,0,0,SP,0
2320,1979,Master,Couple,4702500,0,1,09/12/13,98,508,11,59,23,5,29,5,11,6,9,0,0,SP,0
2324,1973,Bachelor,Couple,7704400,0,1,10/27/13,12,625,38,242,50,34,76,2,7,11,4,0,0,SP,1
2326,1991,Bachelor,Couple,1892900,0,0,2/16/13,15,32,0,8,23,4,18,1,1,4,6,0,0,SP,0
2337,1972,Bachelor,Single,2981900,1,0,10/24/13,77,9,1,24,2,1,2,3,3,3,6,0,0,SP,0
2345,1983,Doctorate,Couple,7003800,0,0,10/25/13,54,587,54,348,71,54,130,1,4,8,2,0,0,AUS,0
2350,1973,Bachelor,Couple,5966600,1,1,3/22/13,87,623,53,178,23,17,133,7,3,8,8,0,0,CA,1
2371,1973,Bachelor,Couple,3362200,1,1,4/13/13,22,39,1,22,3,4,12,3,2,4,7,0,0,GER,0
2375,1973,Bachelor,Couple,3026100,1,2,9/25/12,75,8,0,5,0,3,6,1,0,3,8,0,0,SP,0
2379,1954,Bachelor,Single,6926700,0,0,9/22/12,31,778,44,499,95,73,146,2,3,5,7,1,0,SA,0
2387,1953,Master,Couple,4377600,1,1,02/03/13,9,177,2,71,3,2,20,6,5,4,8,1,0,SA,0
